Name,Section,URL,Current Price,Old Price,Price Difference,Percent Difference
Perricone MD Face Finishing & Firming Moisturizer 0.5 Ounce,Health and Medicine,https://www.walmart.com/ip/Perricone-MD-Face-Finishing-Firming-Moisturizer-0-5-Ounce/120255209?athbdg=L1700,$15.48,$22.00,$6.52,29.64%
Elemis Superfood Prebiotic Night Cream - 1.7 Oz,Health and Medicine,https://www.walmart.com/ip/Elemis-Superfood-Prebiotic-Night-Cream-1-7-Oz/653407548?athbdg=L1700,$36.89,$41.00,$4.11,10.02%
Clinique Mineral Sunscreen Fluid for Face SPF50 - 30 ml / 1 oz,Health and Medicine,https://www.walmart.com/ip/Clinique-Mineral-Sunscreen-Fluid-for-Face-SPF50-30-ml-1-oz/272970096?athbdg=L1700,$25.85,$28.74,$2.89,10.06%
Pretfy 10 in 1 Beard Growth Kit with Beard Oil Beard Balm Beard Conditioner and Storage Bag Beard Care Kit Best Gifts for Male,Health and Medicine,https://www.walmart.com/ip/Pretfy-10-in-1-Beard-Growth-Kit-with-Beard-Oil-Beard-Balm-Beard-Conditioner-and-Storage-Bag-Beard-Care-Kit-Best-Gifts-for-Male/356202607?athbdg=L1600,$17.49,$19.99,$2.50,12.51%
IMAGE Skincare Clear Cell Salicylic Clarifying Pads 60 Pads,Health and Medicine,https://www.walmart.com/ip/IMAGE-Skincare-Clear-Cell-Salicylic-Clarifying-Pads-60-Pads/1007752443?athbdg=L1700,$21.33,$34.00,$12.67,37.26%
"Blood Pressure Monitor Upper Arm, Lanxi Blood Pressure Cuff Machine Hight BP Monitor with LED Backlight Display & HR Detection for Home Use",Health and Medicine,https://www.walmart.com/ip/Blood-Pressure-Monitor-Upper-Arm-Lanxi-Blood-Pressure-Cuff-Machine-Hight-BP-Monitor-with-LED-Backlight-Display-HR-Detection-for-Home-Use/945437616,$22.99,$29.99,$7.00,23.34%
"Dark Spot Remover for Face, Body and Sensitive areas - Natural Skincare for Underarms, Elbows & Privates - Made in USA - Dark Spot Corrector with Licorice, Mulberry Extract Arbutin, 1.7OZ",Health and Medicine,https://www.walmart.com/ip/Dark-Spot-Remover-Face-Body-Sensitive-areas-Natural-Skincare-Underarms-Elbows-Privates-Made-USA-Corrector-Licorice-Mulberry-Extract-Arbutin-1-7OZ/239251278,$12.70,$14.12,$1.42,10.06%
Skin Ceuticals Equalizing Toner 6.8 oz,Health and Medicine,https://www.walmart.com/ip/Skin-Ceuticals-Equalizing-Toner-6-8-oz/426277573?athbdg=L1700,$35.00,$47.50,$12.50,26.32%
"Paraffin Wax Machine for Hand and Feet, Paraffin Baths Wax Warmer Moisturizing Kit Auto-time and Keep Warm Paraffin Hand Wax Machine Soothing Hand & Foot Spa",Health and Medicine,https://www.walmart.com/ip/Paraffin-Wax-Machine-Hand-Feet-Baths-Warmer-Moisturizing-Kit-Auto-time-Keep-Warm-Soothing-Foot-Spa/1582002820?athbdg=L1600,$57.59,$73.79,$16.20,21.95%
StriVectin Unisex SKINCARE Tri-Phase Daily Glow Toner 5 oz,Health and Medicine,https://www.walmart.com/ip/StriVectin-Unisex-SKINCARE-Tri-Phase-Daily-Glow-Toner-5-oz/203304310?athbdg=L1700,$25.85,$28.74,$2.89,10.06%
"EASACE Back Scratcher for Women Men Extendable with Strong ABS Massage Head, 21inch Body Scratcher for Adults - Pets Compact - Retractable Black",Health and Medicine,https://www.walmart.com/ip/EASACE-Back-Scratcher-for-Women-Men-Extendable-with-Strong-ABS-Massage-Head-21inch-Body-Scratcher-for-Adults-Pets-Compact-Retractable-Black/402384662,$12.80,$14.24,$1.44,10.11%
"Metene Bath Shower Loofah Sponge, 5 Packs Body Wash Scrubber Exfoliator Loofa Pouf for Use in Shower, 60g Essential Skin Care Men Women Bathing Accessories",Personal Care,https://www.walmart.com/ip/Metene-Bath-Shower-Loofah-Sponge-5-Packs-Body-Wash-Scrubber-Exfoliator-Loofa-Pouf-Use-Shower-60g-Essential-Skin-Care-Men-Women-Bathing-Accessories/269908909?athbdg=L1600,$9.99,$19.99,$10.00,50.03%
"Sejoy Cordless Water Flosser, Rechargeable Portable Oral Irrigator Teeth Cleaner, Purple",Personal Care,https://www.walmart.com/ip/Sejoy-Cordless-Water-Flosser-Rechargeable-Portable-Oral-Irrigator-Teeth-Cleaner-Purple/1110239826?athbdg=L1600,$24.98,$59.99,$35.01,58.36%
4 in 1 Women Electric Shaver Rechargeable Waterproof Razor Painless Epilator Body Hair Remover Nose Hair Beard Bikini Trimmer Eyebrow Face Facial Armpit Legs Removal Clipper Lady Grooming Groomer Kit,Personal Care,https://www.walmart.com/ip/4-1-Women-Electric-Shaver-Rechargeable-Waterproof-Razor-Painless-Epilator-Body-Hair-Remover-Nose-Beard-Bikini-Trimmer-Eyebrow-Face-Facial-Armpit-Legs/627936174,$15.99,$19.99,$4.00,20.01%
"5D Teeth Whitening Strips, 56 pcs Safe and Effective Teeth Whitening Kit, Whitestrips Reduced Teeth Sensitivity and Help to Remove Smoking Coffee Wine Stain",Personal Care,https://www.walmart.com/ip/5D-Teeth-Whitening-Strips-56-pcs-Safe-Effective-Kit-Whitestrips-Reduced-Sensitivity-Help-Remove-Smoking-Coffee-Wine-Stain/951181841?athbdg=L1600,$9.99,$39.99,$30.00,75.02%
"Metene Bamboo Shower Body Exfoliating Brush, Bath Back Cleaning Scrubber with Long Handle",Personal Care,https://www.walmart.com/ip/Metene-Bamboo-Shower-Body-Exfoliating-Brush-Bath-Back-Cleaning-Scrubber-with-Long-Handle/502388917,$9.99,$19.99,$10.00,50.03%
"Metene Shower Brush with Soft and Stiff Bristles, Bath Dual-Sided Long Handle Back Scrubber",Personal Care,https://www.walmart.com/ip/Metene-Shower-Brush-with-Soft-and-Stiff-Bristles-Bath-Dual-Sided-Long-Handle-Back-Scrubber/575489111?athbdg=L1700,$7.99,$19.99,$12.00,60.03%
"($64 Value) Biolage ColorLast Shampoo and Conditioner Duo Set, 33.8 Oz",Personal Care,https://www.walmart.com/ip/64-Value-Biolage-ColorLast-Shampoo-and-Conditioner-Duo-Set-33-8-Oz/169437952?athbdg=L1600,$57.35,$74.00,$16.65,22.50%
"Electric Shaver for Men Women, 4 in 1 Rechargeable Razor Waterproof Painless Epilator Nose Hair Removal Remover Facial Body Bikini Eyebrow Beard Sideburn Mustache Trimmer Clipper Grooming Groomer Kit",Personal Care,https://www.walmart.com/ip/Electric-Shaver-Men-Women-4-1-Rechargeable-Razor-Waterproof-Painless-Epilator-Nose-Hair-Removal-Remover-Facial-Body-Bikini-Eyebrow-Beard-Sideburn-Mus/892303944?athbdg=L1600,$18.99,$52.99,$34.00,64.16%
"Sejoy Rechargeable Toothbrush Electric with 7 Tooth Heads,for Adults and Kids,Power Sonic Tooth Brush Soft Cleaning,3 Modes ,Smart Timer for Home Travel,Gift,Black",Personal Care,https://www.walmart.com/ip/Sejoy-Rechargeable-Toothbrush-Electric-7-Tooth-Heads-for-Adults-Kids-Power-Sonic-Brush-Soft-Cleaning-3-Modes-Smart-Timer-Home-Travel-Gift-Black/1670140420,$16.94,$58.99,$42.05,71.28%
Hairspower Professional Cordless Hair Clippers for Men - T-Blade Trimmer and Nose Hair Trimmer Set,Personal Care,https://www.walmart.com/ip/Hairspower-Professional-Cordless-Hair-Clippers-for-Men-T-Blade-Trimmer-and-Nose-Hair-Trimmer-Set/1092592059,$46.90,$82.99,$36.09,43.49%
"Sejoy Cordless Water Flosser Dental Teeth Cleaner, Portable 300ML Tank Rechargeable Oral Irrigator for Home and Travel, 5 Modes Irrigate, 5 Jet Tips",Personal Care,https://www.walmart.com/ip/Sejoy-Cordless-Water-Flosser-Dental-Teeth-Cleaner-Portable-300ML-Tank-Rechargeable-Oral-Irrigator-for-Home-and-Travel-5-Modes-Irrigate-5-Jet-Tips/1918703770,$29.99,$65.99,$36.00,54.55%
"Mitimi Tongue Scraper with Case - 2 Pack, Fights Bad Breath, 100% Stainless Steel",Personal Care,https://www.walmart.com/ip/Mitimi-Tongue-Scraper-with-Case-2-Pack-Fights-Bad-Breath-100-Stainless-Steel/367466911,$7.63,$19.99,$12.36,61.83%
"Shower Loofah Bath Sponge 75g - 4 Pack Large Soft Nylon Mesh Puff for Body Wash, Loofah Shower Exfoliating Scrubber for Women and Men, Full Cleanse, Beauty Bathing Accessories",Personal Care,https://www.walmart.com/ip/Shower-Loofah-Bath-Sponge-75g-4-Pack-Large-Soft-Nylon-Mesh-Puff-Body-Wash-Exfoliating-Scrubber-Women-Men-Full-Cleanse-Beauty-Bathing-Accessories/1287160205,$8.99,$10.24,$1.25,12.21%
"Swtroom Luxury Bath Pillow Relieve Stress and Rejuvenate Bathtub Pillow, Bath Pillows for Tub with a Washing Bag White",Personal Care,https://www.walmart.com/ip/Swtroom-Luxury-Bath-Pillow-Relieve-Stress-and-Rejuvenate-Bathtub-Pillow-Bath-Pillows-for-Tub-with-a-Washing-Bag-White/1095202810,$10.35,$14.99,$4.64,30.95%
"Sejoy Hair Clippers for Men, Cordless Barber Grooming Set Professional Hair Cutting Kit,Rechargeable Home Haircut",Personal Care,https://www.walmart.com/ip/Sejoy-Hair-Clippers-for-Men-Cordless-Barber-Grooming-Set-Professional-Hair-Cutting-Kit-Rechargeable-Home-Haircut/2220702423,$14.79,$59.99,$45.20,75.35%
"NEXPURE Laser Hair Removal Device, Permanent Painless for Women and Men Body Hair Removal with Set-in Cooling for Facial Upper Lip Armpit Bikini Line Pubic Back Leg",Personal Care,https://www.walmart.com/ip/NEXPURE-Laser-Hair-Removal-Device-Permanent-Painless-Women-Men-Body-Set-in-Cooling-Facial-Upper-Lip-Armpit-Bikini-Line-Pubic-Back-Leg/3471464991,$69.99,$299.99,$230.00,76.67%
"Fairywill Teeth Whitening Strips for Sensitive Teeth , 25 Treatments 50 pcs White Strips Teeth Whitening Kit , Non-Slip Whiter strips Gentle and Safe , Teeth Whitener Removes All Stains",Personal Care,https://www.walmart.com/ip/Fairywill-Teeth-Whitening-Strips-Sensitive-25-Treatments-50-pcs-White-Kit-Non-Slip-Whiter-strips-Gentle-Safe-Whitener-Removes-All-Stains/357781241,$19.49,$45.99,$26.50,57.62%
"ATMOKO Cordless Hair Clippers for Men w/Battery Display, 5H Professional Hair Cutting Kit with 10 Combs 1/64""-1"", Rechargeable Barber Clippers Beard/Hair Trimmer with Scissors, Cape for Men Women Kids",Personal Care,https://www.walmart.com/ip/ATMOKO-Cordless-Hair-Clippers-Men-w-Battery-Display-5H-Professional-Cutting-Kit-10-Combs-1-64-1-Rechargeable-Barber-Beard-Hair-Trimmer-Scissors-Cape-/566396136,$23.99,$27.99,$4.00,14.29%
PTR Water Drench Hyaluronic Cloud Cream .67oz,Personal Care,https://www.walmart.com/ip/PTR-Water-Drench-Hyaluronic-Cloud-Cream-67oz/967231784,$16.99,$22.00,$5.01,22.77%
"Nose Hair Trimmer, Professional Painless Nose Ear Eyebrow Facial Hair Trimmer for Men Women, Multifunctional Design Nose Hair Trimmer with Washable Removable Cutter Head, Safe and Effective",Personal Care,https://www.walmart.com/ip/Nose-Hair-Trimmer-Professional-Painless-Ear-Eyebrow-Facial-Trimmer-Men-Women-Multifunctional-Design-Washable-Removable-Cutter-Head-Safe-Effective/278542635,$8.93,$29.99,$21.06,70.22%
"Sejoy 7D Head Shavers for Bald Men, Upgraded 5-in-1 Cordless Waterproof LED Display Electric Razor Grooming Kit",Personal Care,https://www.walmart.com/ip/Sejoy-7D-Head-Shavers-for-Bald-Men-Upgraded-5-in-1-Cordless-Waterproof-LED-Display-Electric-Razor-Grooming-Kit/2443371026,$23.99,$59.99,$36.00,60.01%
Image Skincare The Max Stem Cell Creme 1.7 oz,Personal Care,https://www.walmart.com/ip/Image-Skincare-The-Max-Stem-Cell-Creme-1-7-oz/116773271,$47.45,$102.00,$54.55,53.48%
"Sejoy Electric Body Hair Trimmer for Men Women,Groin Hair Wet/Dry Use Ball Shaver,Washable Ceramic Blade Pubic Hair Trimmer Clipper Body Grooming Kit with LCD Display,USB Recharge Dock & LED Light",Personal Care,https://www.walmart.com/ip/Sejoy-Electric-Body-Hair-Trimmer-Men-Women-Groin-Wet-Dry-Use-Ball-Shaver-Washable-Ceramic-Blade-Pubic-Clipper-Grooming-Kit-LCD-Display-USB-Recharge-D/2788584752,$17.49,$59.99,$42.50,70.85%
"Fairywill Ultrasonic Electric Toothbrush for Adults , Rechargeable Whitening Sonic Toothbrush with 8 Duponts Brush Heads 5 Modes , Waterproof",Personal Care,https://www.walmart.com/ip/Fairywill-Ultrasonic-Electric-Toothbrush-for-Adults-Rechargeable-Whitening-Sonic-Toothbrush-with-8-Duponts-Brush-Heads-5-Modes-Waterproof/653097034,$22.59,$72.98,$50.39,69.05%
Strivectin S.T.A.R. Light Advance Retinol Night Oil 1 oz / 30 ml,Personal Care,https://www.walmart.com/ip/Strivectin-S-T-A-R-Light-Advance-Retinol-Night-Oil-1-oz-30-ml/964971711,$44.46,$99.00,$54.54,55.09%
"Sejoy Electric Hair Trimmer for Beard, Groin Hair, and Body Hair, Painlessly Remove Hair, 4 Adjustable Combs, 90 Min Battery Life, Black",Personal Care,https://www.walmart.com/ip/Sejoy-Electric-Hair-Trimmer-for-Beard-Groin-Hair-and-Body-Hair-Painlessly-Remove-Hair-4-Adjustable-Combs-90-Min-Battery-Life-Black/1607015349,$22.98,$35.99,$13.01,36.15%
"RENPHO Portable Rechargeable Water Flosser Oral Irrigator, White",Personal Care,https://www.walmart.com/ip/RENPHO-Portable-Rechargeable-Water-Flosser-Oral-Irrigator-White/515086788,$24.99,$69.99,$45.00,64.29%
"Sejoy Men's Electric Shaver, 5 in 1 Rotary Razor Trimmer, Cordless Rechargeable Waterproof Grooming Kit, Blue",Personal Care,https://www.walmart.com/ip/Sejoy-Men-s-Electric-Shaver-5-in-1-Rotary-Razor-Trimmer-Cordless-Rechargeable-Waterproof-Grooming-Kit-Blue/2701928674,$19.66,$59.99,$40.33,67.23%
"Febfoxs Head Shavers,7D Head Shaver 5 in 1 Bald Head Shavers for Men Electric Razor, Waterproof Wet/Dry Mens Grooming Kit with Beard Clippers Nose Trimmer",Personal Care,https://www.walmart.com/ip/Febfoxs-Head-Shavers-7D-Shaver-5-1-Bald-Shavers-Men-Electric-Razor-Waterproof-Wet-Dry-Mens-Grooming-Kit-Beard-Clippers-Nose-Trimmer/3760145140?athbdg=L1700,$28.99,$119.99,$91.00,75.84%
"Fairywill Cordless Water Flosser with 8 Jet Tips, Portable Oral Irrigator Electric Teeth Cleaner for Brace Care,3 Modes, Black",Personal Care,https://www.walmart.com/ip/Fairywill-Cordless-Water-Flosser-with-8-Jet-Tips-Portable-Oral-Irrigator-Electric-Teeth-Cleaner-for-Brace-Care-3-Modes-Black/669849471,$24.59,$54.99,$30.40,55.28%
"Sejoy Men Electric Razor Shaver for Men Face with Pop-Up Trimmer,Rechargeable Cordless Electric Rotary Shaver, Wet & Dry IPX7 Waterproof,Black Silver",Personal Care,https://www.walmart.com/ip/Sejoy-Men-Electric-Razor-Shaver-for-Men-Face-with-Pop-Up-Trimmer-Rechargeable-Cordless-Electric-Rotary-Shaver-Wet-Dry-IPX7-Waterproof-Black-Silver/2830014775,$16.96,$65.99,$49.03,74.30%
"Mouth Guard, for Grinding Teeth Professional Dental Night Guard for Teeth Grinding Stops Bruxism & Eliminates Teeth Clenching Teeth 2 Sizes Pack of 4 with high Quality Hygiene Case",Personal Care,https://www.walmart.com/ip/Mouth-Guard-Grinding-Teeth-Professional-Dental-Night-Guard-Stops-Bruxism-Eliminates-Clenching-2-Sizes-Pack-4-high-Quality-Hygiene-Case/1883136725,$12.60,$62.73,$50.13,79.91%
Peter Thomas Roth Vital-E Microbiome Age Defense Cream 1.7 oz,Personal Care,https://www.walmart.com/ip/Peter-Thomas-Roth-Vital-E-Microbiome-Age-Defense-Cream-1-7-oz/716571734,$39.55,$75.00,$35.45,47.27%
"Fairywill Cordless Water Flosser, Portable Oral Irrigator Teeth Cleaner with 5 Modes, 300ML Rechargeable Electric Oral Hygiene Flossing for Travel & Home, Black",Personal Care,https://www.walmart.com/ip/Fairywill-Cordless-Water-Flosser-Portable-Oral-Irrigator-Teeth-Cleaner-5-Modes-300ML-Rechargeable-Electric-Hygiene-Flossing-Travel-Home-Black/1971041720,$24.99,$60.99,$36.00,59.03%
"Sejoy Men's Beard Trimmer,Hair Clippers, Waterproof Electric Nose Haircut Mustache Body Trimmer Cordless Foil Shaver Grooming Kit,USB Rechargeable and LED Display Home Travel,Black",Personal Care,https://www.walmart.com/ip/Sejoy-Men-s-Beard-Trimmer-Hair-Clippers-Waterproof-Electric-Nose-Haircut-Mustache-Body-Trimmer-Cordless-Foil-Shaver-Grooming-Kit-USB-Rechargeable-LED/1608789193?athbdg=L1600,$28.99,$69.99,$41.00,58.58%
"Skin Ceuticals Metacell Renewal B3 Lightweight Lotion for Skin, 1.7 oz",Personal Care,https://www.walmart.com/ip/Skin-Ceuticals-Metacell-Renewal-B3-Lightweight-Lotion-for-Skin-1-7-oz/100002700?athbdg=L1700,$89.14,$110.00,$20.86,18.96%
"Teeth Whitening Kit with Light, Professional Teeth Whitener with 12 Whitening Gel, 3 Soothing Gel, Mouth Tray, 15 Minutes Effective Home Tooth Whitening",Personal Care,https://www.walmart.com/ip/Teeth-Whitening-Kit-Light-Professional-Whitener-12-Gel-3-Soothing-Mouth-Tray-15-Minutes-Effective-Home-Tooth/905865552,$18.99,$39.99,$21.00,52.51%
"Peter Thomas Roth FirmX Collagen Moisturizer, for Fine Lines/Wrinkles 50 ml / 1.7 oz",Personal Care,https://www.walmart.com/ip/Peter-Thomas-Roth-FirmX-Collagen-Moisturizer-for-Fine-Lines-Wrinkles-50-ml-1-7-oz/321856054,$50.05,$85.00,$34.95,41.12%
"Spa Gift Baskets for Women, 10 Pcs Cherry Blossom Bath and Body Sets Luxury Wicker Baskets",Personal Care,https://www.walmart.com/ip/Spa-Gift-Baskets-for-Women-10-Pcs-Cherry-Blossom-Bath-and-Body-Sets-Luxury-Wicker-Baskets/225947621,$29.99,$45.99,$16.00,34.79%
"PCA Skin Rebalance daily moisturizer 04 / hydrate, 48 g / 1.7 fl. oz",Personal Care,https://www.walmart.com/ip/PCA-Skin-Rebalance-daily-moisturizer-04-hydrate-48-g-1-7-fl-oz/958749694,$36.95,$49.00,$12.05,24.59%
Okaka Bath Sponge Loofah Sponge Bath Puffs Shower Pouf Soft Assorted Color Big Pack(Pack of 4),Personal Care,https://www.walmart.com/ip/Okaka-Bath-Sponge-Loofah-Sponge-Bath-Puffs-Shower-Pouf-Soft-Assorted-Color-Big-Pack-Pack-of-4/1306908202,$9.79,$10.99,$1.20,10.92%
IPL Laser Hair Removal 999999 Flashes 9 Levels Permanent Hair Remover Device for Women and Men,Personal Care,https://www.walmart.com/ip/IPL-Laser-Hair-Removal-999999-Flashes-9-Levels-Permanent-Hair-Remover-Device-for-Women-and-Men/1261589072,$69.99,$77.99,$8.00,10.26%
Elemis Superfood Prebiotic Night Cream - 1.7 Oz,Personal Care,https://www.walmart.com/ip/Elemis-Superfood-Prebiotic-Night-Cream-1-7-Oz/653407548?athbdg=L1700,$36.89,$41.00,$4.11,10.02%
"CeraVe AM Facial Moisturizing Lotion with Broad Spectrum SPF 30, 3 oz",Personal Care,https://www.walmart.com/ip/CeraVe-AM-Facial-Moisturizing-Lotion-with-Broad-Spectrum-SPF-30-3-oz/987357874?athbdg=L1700,$13.98,$19.60,$5.62,28.67%
Clinique Mineral Sunscreen Fluid for Face SPF50 - 30 ml / 1 oz,Personal Care,https://www.walmart.com/ip/Clinique-Mineral-Sunscreen-Fluid-for-Face-SPF50-30-ml-1-oz/272970096?athbdg=L1700,$25.85,$28.74,$2.89,10.06%
Philosophy Sweet Vanilla Fig 16.0 oz Body Spritz (No Pump),Personal Care,https://www.walmart.com/ip/Philosophy-Sweet-Vanilla-Fig-16-0-oz-Body-Spritz-No-Pump/551643740?athbdg=L1700,$24.00,$28.90,$4.90,16.96%
"BE LOVE 12 Pcs Hand Cream Gift Set - Shea Butter Hand Care Lotion Set, 1.0 oz Each , Gifts Set for Women and Mom",Personal Care,https://www.walmart.com/ip/BE-LOVE-12-Pcs-Hand-Cream-Gift-Set-Shea-Butter-Hand-Care-Lotion-Set-1-0-oz-Each-Gifts-Set-for-Women-and-Mom/166072457,$22.99,$32.99,$10.00,30.31%
"Dark Spot Remover for Face, Body and Sensitive areas - Natural Skincare for Underarms, Elbows & Privates - Made in USA - Dark Spot Corrector with Licorice, Mulberry Extract Arbutin, 1.7OZ",Personal Care,https://www.walmart.com/ip/Dark-Spot-Remover-Face-Body-Sensitive-areas-Natural-Skincare-Underarms-Elbows-Privates-Made-USA-Corrector-Licorice-Mulberry-Extract-Arbutin-1-7OZ/239251278,$12.70,$14.12,$1.42,10.06%
"Spa Gift Sets for Women 7 Pcs Ocean Beauty Bath & Body Baskets for Mom, Holiday Mother's Day Gifts",Personal Care,https://www.walmart.com/ip/Spa-Gift-Sets-for-Women-7-Pcs-Ocean-Beauty-Bath-Body-Baskets-for-Mom-Holiday-Mother-s-Day-Gifts/354768819,$24.29,$26.99,$2.70,10.00%
Perricone MD Face Finishing & Firming Moisturizer 0.5 Ounce,Personal Care,https://www.walmart.com/ip/Perricone-MD-Face-Finishing-Firming-Moisturizer-0-5-Ounce/120255209?athbdg=L1700,$15.48,$22.00,$6.52,29.64%
Pretfy 10 in 1 Beard Growth Kit with Beard Oil Beard Balm Beard Conditioner and Storage Bag Beard Care Kit Best Gifts for Male,Personal Care,https://www.walmart.com/ip/Pretfy-10-in-1-Beard-Growth-Kit-with-Beard-Oil-Beard-Balm-Beard-Conditioner-and-Storage-Bag-Beard-Care-Kit-Best-Gifts-for-Male/356202607?athbdg=L1600,$17.49,$19.99,$2.50,12.51%
"Btideas Loofah on a Stick, 20.5” Loofah with Handle, Loofah Back Scrubber, Cleanses & Exfoliates",Personal Care,https://www.walmart.com/ip/Btideas-Loofah-on-a-Stick-20-5-Loofah-with-Handle-Loofah-Back-Scrubber-Cleanses-Exfoliates/2742625271,$14.39,$15.99,$1.60,10.01%
"Charmonic 2.2lb/1000g Hard Wax Beads with Sticks, Depilatory Waxing Kits for Hair Removal(Green)",Personal Care,https://www.walmart.com/ip/Charmonic-2-2lb-1000g-Hard-Wax-Beads-with-Sticks-Depilatory-Waxing-Kits-for-Hair-Removal-Green/2987571571,$17.99,$19.99,$2.00,10.01%
"EASACE Back Scratcher for Women Men Extendable with Strong ABS Massage Head, 21inch Body Scratcher for Adults - Pets Compact - Retractable Black",Personal Care,https://www.walmart.com/ip/EASACE-Back-Scratcher-for-Women-Men-Extendable-with-Strong-ABS-Massage-Head-21inch-Body-Scratcher-for-Adults-Pets-Compact-Retractable-Black/402384662,$12.80,$14.24,$1.44,10.11%
Vibeey Replacement Toothbrush Heads Compatible with All Philips Sonicare Snap-on Handles-8 Packs,Personal Care,https://www.walmart.com/ip/Vibeey-Replacement-Toothbrush-Heads-Compatible-with-All-Philips-Sonicare-Snap-on-Handles-8-Packs/445991101?athbdg=L1700,$9.89,$10.99,$1.10,10.01%
